date,quarter,month,year,split,avg_salary,count_in_day,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Средства_на_счетах_эскроу_в_рублях_ежемесячные_изменения_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_нежилых_коммерческие_здания_quarter,из_коммерческих_торговые_площади_quarter,Изменение_активности_МСП_по_регионам_Сбериндекс_month,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month
2021-08-24,3,8,2021,24,30000.0,2,29.900000000000006,2797803.909999999,4750,763.5999999999999,635.9999999999999,8712,632,-464,1786,678,4542,298517784.10999966,74957508.96999997,123743121.50999999,99914680.28999996,325.583646871091,63.406973899612076,43.94838645418329,47.13329341317358,49.11017716535438,14730167.2,3105810.0999999996,140.8709677419355,142.7096774193548,377,629.09,878.115,14107.84,50952.3,46095.34,90.5,13.6,8.4,75.93548387096774,181.7096774193548,146.6129032258065,127.1935483870968,16.22741935
2021-09-02,3,9,2021,2,35000.0,3,29.900000000000006,2773350.158999999,5335,763.5999999999999,635.9999999999999,9187,562,-70,2055,799,4780,878950911.1600003,93475095.77000004,122490764.05000001,660509244.7400002,325.583646871091,63.406973899612076,43.52701298701295,46.89832474226804,49.15040302267,14730167.2,3105810.0999999996,146.3333333333333,132.5333333333333,301.9,680.665,869.6,16851.2,56370.75,44229.6,90.5,13.6,9.3,75.33333333333333,182.2666666666667,159.0333333333333,109.3333333333333,16.822
2021-09-20,3,9,2021,20,38000.0,33,29.900000000000006,2773350.158999999,5335,763.5999999999999,635.9999999999999,9187,562,-70,2055,799,4780,878950911.1600003,93475095.77000004,122490764.05000001,660509244.7400002,325.583646871091,63.406973899612076,43.52701298701295,46.89832474226804,49.15040302267,14730167.2,3105810.0999999996,146.3333333333333,132.5333333333333,301.9,680.665,869.6,16851.2,56370.75,44229.6,90.5,13.6,9.3,75.33333333333333,182.2666666666667,159.0333333333333,109.3333333333333,16.822
2021-11-08,4,11,2021,8,38000.0,162,25.999999999999986,3119921.345000002,6109,686.5000000000002,542.4000000000001,9422,258,-1177,2531,824,4464,824720510.7200003,56385766.379999936,110581857.16000009,655307838.8700004,257.09349230624167,60.60075042809744,44.00091324200917,47.43330769230752,51.5342521367521,11725498.800000004,3106340.000000001,146.8666666666667,124.2333333333333,430,665.465,1003.12,20659.05,55290.45,43992.81,27.69999999999999,12.999999999999998,8.3,64.46666666666667,192.5333333333333,152.8666666666667,80.03333333333333,17.047
2021-11-17,4,11,2021,17,35000.0,5,25.999999999999986,3119921.345000002,6109,686.5000000000002,542.4000000000001,9422,258,-1177,2531,824,4464,824720510.7200003,56385766.379999936,110581857.16000009,655307838.8700004,257.09349230624167,60.60075042809744,44.00091324200917,47.43330769230752,51.5342521367521,11725498.800000004,3106340.000000001,146.8666666666667,124.2333333333333,430,665.465,1003.12,20659.05,55290.45,43992.81,27.69999999999999,12.999999999999998,8.3,64.46666666666667,192.5333333333333,152.8666666666667,80.03333333333333,17.047
2021-11-29,4,11,2021,29,41000.0,1,25.999999999999986,3119921.345000002,6109,686.5000000000002,542.4000000000001,9422,258,-1177,2531,824,4464,824720510.7200003,56385766.379999936,110581857.16000009,655307838.8700004,257.09349230624167,60.60075042809744,44.00091324200917,47.43330769230752,51.5342521367521,11725498.800000004,3106340.000000001,146.8666666666667,124.2333333333333,430,665.465,1003.12,20659.05,55290.45,43992.81,27.69999999999999,12.999999999999998,8.3,64.46666666666667,192.5333333333333,152.8666666666667,80.03333333333333,17.047
2022-02-10,1,2,2022,10,23000.0,1,95.8,3010488.5429999977,4901,898.4000000000001,762.7,8991,2959,1840,2626,924,4008,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.677770986841864,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779,138.1785714285714,126.5357142857143,322.75,684.96,753.135,15972.4,49240,46840.05,22,2.4,9.6,65.60714285714286,195,168.3928571428571,106.1071428571429,16.87571429
2022-06-14,2,6,2022,14,45000.0,1,15.299999999999997,2599842.072999999,4268,642.1999999999998,534.8,4414,6697,14711,1595,322,1930,,,,,200.16203226861086,37.45127977324029,43.4324038461538,47.0249514563107,53.32618181818177,9135189.2,2006065.5,137.1666666666667,113.2666666666667,415.6,682.4667,732.9767,19055.67,57551.4,45775.3,39.4,1.1,11,62.06666666666667,132.3666666666667,141,105.2333333333333,12.96266667
2022-06-15,2,6,2022,15,37500.0,5,15.299999999999997,2599842.072999999,4268,642.1999999999998,534.8,4414,6697,14711,1595,322,1930,,,,,200.16203226861086,37.45127977324029,43.4324038461538,47.0249514563107,53.32618181818177,9135189.2,2006065.5,137.1666666666667,113.2666666666667,415.6,682.4667,732.9767,19055.67,57551.4,45775.3,39.4,1.1,11,62.06666666666667,132.3666666666667,141,105.2333333333333,12.96266667
2022-06-29,2,6,2022,29,37500.0,4,15.299999999999997,2599842.072999999,4268,642.1999999999998,534.8,4414,6697,14711,1595,322,1930,,,,,200.16203226861086,37.45127977324029,43.4324038461538,47.0249514563107,53.32618181818177,9135189.2,2006065.5,137.1666666666667,113.2666666666667,415.6,682.4667,732.9767,19055.67,57551.4,45775.3,39.4,1.1,11,62.06666666666667,132.3666666666667,141,105.2333333333333,12.96266667
2022-07-02,3,7,2022,2,50000.0,1,74.9,2686860.852999999,4173,631.7000000000003,475,6039,661,-6036,1726,417,2699,,,,,,,42.77340277777782,46.12895104895108,52.80977611940297,,,143.8666666666667,102.8333333333333,268.5,683.53,798.4,217081.3,56432.4,49091.5,38.199999999999996,1.5,11.1,62.67741935483871,131.4666666666667,143.8333333333333,87.43333333333334,13.742
2022-07-06,3,7,2022,6,37500.0,39,74.9,2686860.852999999,4173,631.7000000000003,475,6039,661,-6036,1726,417,2699,,,,,,,42.77340277777782,46.12895104895108,52.80977611940297,,,143.8666666666667,102.8333333333333,268.5,683.53,798.4,217081.3,56432.4,49091.5,38.199999999999996,1.5,11.1,62.67741935483871,131.4666666666667,143.8333333333333,87.43333333333334,13.742
2022-08-10,3,8,2022,10,45000.0,1,74.9,2745410.8119999967,5321,631.7000000000003,475,8780,1620,959,2387,531,3704,,,,,,,43.69790322580641,47.46983471074384,53.28120943952805,,,127.258064516129,121.8387096774194,253.85,667.15,734.525,226042.1,58591.69,50243.9,38.199999999999996,1.5,12.2,61.90322580645162,137.4516129032258,142.7096774193548,108.0967741935484,11.45
2022-08-31,3,8,2022,31,37500.0,1,74.9,2745410.8119999967,5321,631.7000000000003,475,8780,1620,959,2387,531,3704,,,,,,,43.69790322580641,47.46983471074384,53.28120943952805,,,127.258064516129,121.8387096774194,253.85,667.15,734.525,226042.1,58591.69,50243.9,38.199999999999996,1.5,12.2,61.90322580645162,137.4516129032258,142.7096774193548,108.0967741935484,11.45
2022-09-07,3,9,2022,7,36000.0,71,74.9,2756912.5799999963,4808,631.7000000000003,475,10493,-750,-2370,3159,696,4230,,,,,,,43.6587532467532,47.73824146981633,53.74274052478126,,,131.8666666666667,109.0333333333333,334,668.815,752,278197.8,58483.4,49796.05,38.199999999999996,1.5,13.8,58.86666666666667,133.1333333333333,142.0333333333333,94.4,12.63333333
2022-09-12,3,9,2022,12,36000.0,2,74.9,2756912.5799999963,4808,631.7000000000003,475,10493,-750,-2370,3159,696,4230,,,,,,,43.6587532467532,47.73824146981633,53.74274052478126,,,131.8666666666667,109.0333333333333,334,668.815,752,278197.8,58483.4,49796.05,38.199999999999996,1.5,13.8,58.86666666666667,133.1333333333333,142.0333333333333,94.4,12.63333333
2022-09-22,3,9,2022,22,36000.0,3,74.9,2756912.5799999963,4808,631.7000000000003,475,10493,-750,-2370,3159,696,4230,,,,,,,43.6587532467532,47.73824146981633,53.74274052478126,,,131.8666666666667,109.0333333333333,334,668.815,752,278197.8,58483.4,49796.05,38.199999999999996,1.5,13.8,58.86666666666667,133.1333333333333,142.0333333333333,94.4,12.63333333
2022-09-29,3,9,2022,29,19500.0,1,74.9,2756912.5799999963,4808,631.7000000000003,475,10493,-750,-2370,3159,696,4230,,,,,,,43.6587532467532,47.73824146981633,53.74274052478126,,,131.8666666666667,109.0333333333333,334,668.815,752,278197.8,58483.4,49796.05,38.199999999999996,1.5,13.8,58.86666666666667,133.1333333333333,142.0333333333333,94.4,12.63333333
2022-10-04,4,10,2022,4,35000.0,2,,3012906.944000002,5691,,,,,,,,,,,,,,,43.74790229885052,47.72852601156075,54.10304761904766,,,145.0322580645161,102.6451612903226,423.9,659.5,680.05,18827.29,60575.65,51170.75,,,,57.41935483870968,131.5161290322581,145.4193548387097,86.51612903225806,13.79645161
